ref_area.label,,,,time,obs_value
Jamaica,,,,2009,11.08
Jamaica,,,,2009,16.94
Jamaica,,,,2008,23.45
Jamaica,,,,2008,20.01
Jamaica,,,,2008,27.99
Jordan,,,,2023,7.65
Jordan,,,,2023,7.56
Jordan,,,,2023,8.1
Jordan,,,,2022,8.68
Jordan,,,,2022,8.29
Jordan,,,,2022,10.89
Jordan,,,,2021,10.6
Jordan,,,,2021,9.75
Jordan,,,,2021,15.22
Jordan,,,,2020,10.17
Jordan,,,,2020,8.79
Jordan,,,,2020,17.61
Jordan,,,,2019,9.12
Jordan,,,,2019,8.11
Jordan,,,,2019,15.18
Jordan,,,,2018,9.24
Jordan,,,,2018,8.38
Jordan,,,,2018,13.67
Jordan,,,,2017,12.32
Jordan,,,,2017,11.65
Jordan,,,,2017,15.29
Kazakhstan,,,,2022,6.61
Kazakhstan,,,,2022,5.93
Kazakhstan,,,,2022,7.36
Kazakhstan,,,,2020,9.13
Kazakhstan,,,,2020,6.54
Kazakhstan,,,,2020,11.9
Kazakhstan,,,,2017,8.54
Kazakhstan,,,,2017,6.44
Kazakhstan,,,,2017,10.8
Kazakhstan,,,,2015,9.45
Kazakhstan,,,,2015,6.68
Kazakhstan,,,,2015,12.39
Kazakhstan,,,,2013,11.16
Kazakhstan,,,,2013,9.01
Kazakhstan,,,,2013,13.41
Kazakhstan,,,,2012,13.82
Kazakhstan,,,,2012,11.6
Kazakhstan,,,,2012,16.18
Kazakhstan,,,,2011,18.29
Kazakhstan,,,,2011,15
Kazakhstan,,,,2011,21.74
Kenya,,,,2022,38.69
Kenya,,,,2022,31.2
Kenya,,,,2022,47.39
Kenya,,,,2021,40.92
Kenya,,,,2021,33.31
Kenya,,,,2021,49.14
Kenya,,,,2019,26.2
Kenya,,,,2019,21.01
Kenya,,,,2019,31.9
Kenya,,,,2016,40
Kenya,,,,2016,32.08
Kenya,,,,2016,48.21
Kenya,,,,2005,40.78
Kenya,,,,2005,34.09
Kenya,,,,2005,48.73
Kenya,,,,1999,37.94
Kenya,,,,1999,31.29
Kenya,,,,1999,45.15
Kyrgyzstan,,,,2022,20.92
Kyrgyzstan,,,,2022,15.23
Kyrgyzstan,,,,2022,30.01
Kyrgyzstan,,,,2021,20.74
Kyrgyzstan,,,,2021,15.03
Kyrgyzstan,,,,2021,30.19
Kyrgyzstan,,,,2020,24.82
Kyrgyzstan,,,,2020,18.93
Kyrgyzstan,,,,2020,34.15
Kyrgyzstan,,,,2019,18.87
Kyrgyzstan,,,,2019,12.92
Kyrgyzstan,,,,2019,28.62
Kyrgyzstan,,,,2018,20.63
Kyrgyzstan,,,,2018,15.58
Kyrgyzstan,,,,2018,28.74
Kyrgyzstan,,,,2017,21.49
Kyrgyzstan,,,,2017,17.07
Kyrgyzstan,,,,2017,28.64
Kyrgyzstan,,,,2016,25.8
Kyrgyzstan,,,,2016,19.93
Kyrgyzstan,,,,2016,34.72
Kyrgyzstan,,,,2015,27.6
Kyrgyzstan,,,,2015,21.18
Kyrgyzstan,,,,2015,37.01
Kyrgyzstan,,,,2014,30.2
Kyrgyzstan,,,,2014,23.51
Kyrgyzstan,,,,2014,39.9
Kyrgyzstan,,,,2013,29.63
Kyrgyzstan,,,,2013,24.7
Kyrgyzstan,,,,2013,37.06
Kyrgyzstan,,,,2012,30.37
Kyrgyzstan,,,,2012,24.85
Kyrgyzstan,,,,2012,38.2
Kyrgyzstan,,,,2011,32.06
Kyrgyzstan,,,,2011,26.4
Kyrgyzstan,,,,2011,39.99
Kyrgyzstan,,,,2010,31.72
Kyrgyzstan,,,,2010,26.71
Kyrgyzstan,,,,2010,38.72
Kyrgyzstan,,,,2009,33.43
Kyrgyzstan,,,,2009,28.49
Kyrgyzstan,,,,2009,40.35
Cambodia,,,,2021,32.27
Cambodia,,,,2021,27.26
Cambodia,,,,2021,37.62
Cambodia,,,,2020,27.95
Cambodia,,,,2020,23.12
Cambodia,,,,2020,32.95
Cambodia,,,,2019,21.7
Cambodia,,,,2019,20.25
Cambodia,,,,2019,23.23
Cambodia,,,,2017,25.04
Cambodia,,,,2017,20.93
Cambodia,,,,2017,29.33
Cambodia,,,,2016,26.22
Cambodia,,,,2016,22.54
Cambodia,,,,2016,30.15
Cambodia,,,,2015,27.34
Cambodia,,,,2015,22.98
Cambodia,,,,2015,32.04
Cambodia,,,,2014,27.53
Cambodia,,,,2014,23.77
Cambodia,,,,2014,31.6
Cambodia,,,,2013,29.34
Cambodia,,,,2013,25.63
Cambodia,,,,2013,33.22
Cambodia,,,,2012,26.23
Cambodia,,,,2012,23.11
Cambodia,,,,2012,29.71
Cambodia,,,,2011,37.19
Cambodia,,,,2011,32.74
Cambodia,,,,2011,41.61
Cambodia,,,,2010,38.38
Cambodia,,,,2010,33.83
Cambodia,,,,2010,42.87
Cambodia,,,,2009,40.11
Cambodia,,,,2009,36.89
Cambodia,,,,2009,43.37
Cambodia,,,,2008,37.35
Cambodia,,,,2008,33.19
Cambodia,,,,2008,41.76
Cambodia,,,,2007,36.04
Cambodia,,,,2007,31.52
Cambodia,,,,2007,40.73
Cambodia,,,,2003,39.72
Cambodia,,,,2003,37.34
Cambodia,,,,2003,42.14
Cambodia,,,,2001,21.11
Cambodia,,,,2001,19.74
Cambodia,,,,2001,22.39
Cambodia,,,,2000,11.64
Cambodia,,,,2000,11.3
Cambodia,,,,2000,11.96
Cambodia,,,,1999,19.65
Cambodia,,,,1999,18.99
Cambodia,,,,1999,20.24
Cambodia,,,,1997,49.23
Cambodia,,,,1997,44.47
Cambodia,,,,1997,53.61
Kiribati,,,,2020,53.71
Kiribati,,,,2020,53.2
Kiribati,,,,2020,54.37
Republic of Korea,,,,2024,31.91
Republic of Korea,,,,2024,24.62
Republic of Korea,,,,2024,41.01
Republic of Korea,,,,2023,25.03
Republic of Korea,,,,2023,18.13
Republic of Korea,,,,2023,33.81
Republic of Korea,,,,2022,30
Republic of Korea,,,,2022,23.23
Republic of Korea,,,,2022,38.8
Republic of Korea,,,,2021,25.96
Republic of Korea,,,,2021,18.92
Republic of Korea,,,,2021,35.24
Republic of Korea,,,,2020,24.88
Republic of Korea,,,,2020,17.96
Republic of Korea,,,,2020,34.06
Republic of Korea,,,,2019,21.17
Republic of Korea,,,,2019,14.44
Republic of Korea,,,,2019,30.05
Republic of Korea,,,,2018,20.58
Republic of Korea,,,,2018,14.54
Republic of Korea,,,,2018,28.64
Republic of Korea,,,,2017,17.84
Republic of Korea,,,,2017,11.97
Republic of Korea,,,,2017,25.73
Republic of Korea,,,,2016,18.4
Republic of Korea,,,,2016,12.49
Republic of Korea,,,,2016,26.41
Republic of Korea,,,,2015,16.94
Republic of Korea,,,,2015,11.47
Republic of Korea,,,,2015,24.4
Republic of Korea,,,,2014,17.23
Republic of Korea,,,,2014,11.73
Republic of Korea,,,,2014,24.8
Republic of Korea,,,,2013,20.47
Republic of Korea,,,,2013,15.17
Republic of Korea,,,,2013,27.81
Republic of Korea,,,,2012,16.53
Republic of Korea,,,,2012,11.43
Republic of Korea,,,,2012,23.63
Republic of Korea,,,,2011,20.73
Republic of Korea,,,,2011,15.76
Republic of Korea,,,,2011,27.65
Republic of Korea,,,,2010,17.11
Republic of Korea,,,,2010,12.14
Republic of Korea,,,,2010,24.02
Republic of Korea,,,,2009,15.23
Republic of Korea,,,,2009,10.83
Republic of Korea,,,,2009,21.36
Republic of Korea,,,,2008,16.34
Republic of Korea,,,,2008,12.43
Republic of Korea,,,,2008,21.73
Republic of Korea,,,,2007,14.63
Republic of Korea,,,,2007,10.78
Republic of Korea,,,,2007,19.94
Republic of Korea,,,,2006,13.91
Republic of Korea,,,,2006,10.28
Republic of Korea,,,,2006,18.91
Republic of Korea,,,,2005,14.21
Republic of Korea,,,,2005,10.63
Republic of Korea,,,,2005,19.19
Republic of Korea,,,,2004,13.41
Republic of Korea,,,,2004,9.7
Republic of Korea,,,,2004,18.58
Republic of Korea,,,,2003,12.67
Republic of Korea,,,,2003,9.13
Republic of Korea,,,,2003,17.71
Republic of Korea,,,,2002,11.86
Republic of Korea,,,,2002,8.68
Republic of Korea,,,,2002,16.28
Republic of Korea,,,,2001,11.38
Republic of Korea,,,,2001,8.16
Republic of Korea,,,,2001,15.85
Republic of Korea,,,,2000,11.06
Republic of Korea,,,,2000,8.02
Republic of Korea,,,,2000,15.3
Kosovo,,,,2023,13.12
Kosovo,,,,2023,12.95
Kosovo,,,,2023,13.57
Kosovo,,,,2022,8.65
Kosovo,,,,2022,7.99
Kosovo,,,,2022,10.39
Kosovo,,,,2021,10.22
Kosovo,,,,2021,10
Kosovo,,,,2021,10.84
Kosovo,,,,2020,22.75
Kosovo,,,,2020,21.76
Kosovo,,,,2020,25.76
Kosovo,,,,2019,14.77
Kosovo,,,,2019,12.69
Kosovo,,,,2019,21.79
Kosovo,,,,2018,9.93
Kosovo,,,,2018,8.58
Kosovo,,,,2018,14.71
Kosovo,,,,2017,13.8
Kosovo,,,,2017,11.9
Kosovo,,,,2017,20.9
Kosovo,,,,2016,16.05
Kosovo,,,,2016,13.46
Kosovo,,,,2016,25.04
Kosovo,,,,2015,15.24
Kosovo,,,,2015,12.33
Kosovo,,,,2015,25.26
Kosovo,,,,2014,17.52
Kosovo,,,,2014,14.95
Kosovo,,,,2014,26
Kosovo,,,,2013,21.56
Kosovo,,,,2013,19.41
Kosovo,,,,2013,28.84
Kosovo,,,,2012,20.22
Kosovo,,,,2012,19.14
Kosovo,,,,2012,24.34
Kosovo,,,,2000,36.29
Kosovo,,,,2000,30.57
Kosovo,,,,2000,48.18
Lao People's Democratic Republic,,,,2022,19.06
Lao People's Democratic Republic,,,,2022,18.61
Lao People's Democratic Republic,,,,2022,19.56
Lao People's Democratic Republic,,,,2017,12.66
Lao People's Democratic Republic,,,,2017,12.46
Lao People's Democratic Republic,,,,2017,12.87
Lao People's Democratic Republic,,,,2010,19.25
Lao People's Democratic Republic,,,,2010,17.99
Lao People's Democratic Republic,,,,2010,20.52
Lebanon,,,,2019,20.1
Lebanon,,,,2019,17.94
Lebanon,,,,2019,25.03
Liberia,,,,2017,14.61
Liberia,,,,2017,12.92
Liberia,,,,2017,16.33
Liberia,,,,2016,85.48
Liberia,,,,2016,77
Liberia,,,,2016,93.96
Liberia,,,,2014,9.42
Liberia,,,,2014,14.02
Liberia,,,,2014,4.78
Liberia,,,,2010,29.54
Liberia,,,,2010,27.93
Liberia,,,,2010,31.14
Saint Lucia,,,,2023,8.55
Saint Lucia,,,,2023,8.91
Saint Lucia,,,,2023,7.8
Saint Lucia,,,,2022,9.81
Saint Lucia,,,,2022,9.95
Saint Lucia,,,,2022,9.65
Saint Lucia,,,,2021,13.89
Saint Lucia,,,,2021,13.27
Saint Lucia,,,,2021,14.06
Saint Lucia,,,,2020,17.09
Saint Lucia,,,,2020,17.17
Saint Lucia,,,,2020,17
Saint Lucia,,,,2019,7.46
Saint Lucia,,,,2019,7.96
Saint Lucia,,,,2019,6.89
Saint Lucia,,,,2018,7.85
Saint Lucia,,,,2018,7.5
Saint Lucia,,,,2018,8.02
Saint Lucia,,,,2017,8.53
Saint Lucia,,,,2017,8.36
Saint Lucia,,,,2017,8.73
Sri Lanka,,,,2022,31.67
Sri Lanka,,,,2022,29.36
Sri Lanka,,,,2022,36.15
Sri Lanka,,,,2021,33.67
Sri Lanka,,,,2021,30.6
Sri Lanka,,,,2021,39.84
Sri Lanka,,,,2020,36.6
Sri Lanka,,,,2020,32.99
Sri Lanka,,,,2020,44
Sri Lanka,,,,2019,26.79
Sri Lanka,,,,2019,22.33
Sri Lanka,,,,2019,35.32
Sri Lanka,,,,2018,24.95
Sri Lanka,,,,2018,20.44
Sri Lanka,,,,2018,33.74
Sri Lanka,,,,2017,23.96
Sri Lanka,,,,2017,19.33
Sri Lanka,,,,2017,32.29
Sri Lanka,,,,2016,22.97
Sri Lanka,,,,2016,18.03
Sri Lanka,,,,2016,32.08
Sri Lanka,,,,2015,25.37
Sri Lanka,,,,2015,20.64
Sri Lanka,,,,2015,34.2
Sri Lanka,,,,2014,22.37
Sri Lanka,,,,2014,18.67
Sri Lanka,,,,2014,29.54
Sri Lanka,,,,2013,23.47
Sri Lanka,,,,2013,19.42
Sri Lanka,,,,2013,31.16
Sri Lanka,,,,2012,19.08
Sri Lanka,,,,2012,15.92
Sri Lanka,,,,2012,25.78
Sri Lanka,,,,2011,28.46
Sri Lanka,,,,2011,24.17
Sri Lanka,,,,2011,37.05
Sri Lanka,,,,2010,28.13
Sri Lanka,,,,2010,24.06
Sri Lanka,,,,2010,36.24
Sri Lanka,,,,2009,31.14
Sri Lanka,,,,2009,27.12
Sri Lanka,,,,2009,38.69
Lesotho,,,,2019,11.3
Lesotho,,,,2019,8.85
Lesotho,,,,2019,14.55
Lithuania,,,,2023,22.55
Lithuania,,,,2023,17.94
Lithuania,,,,2023,27.16
Lithuania,,,,2022,24.22
Lithuania,,,,2022,19.34
Lithuania,,,,2022,28.89
Lithuania,,,,2021,22.86
Lithuania,,,,2021,17.5
Lithuania,,,,2021,28.27
Lithuania,,,,2020,27.5
Lithuania,,,,2020,21.61
Lithuania,,,,2020,33.4
Lithuania,,,,2019,22.44
Lithuania,,,,2019,17.01
Lithuania,,,,2019,27.74
Lithuania,,,,2018,22.78
Lithuania,,,,2018,17.05
Lithuania,,,,2018,28.37
Lithuania,,,,2017,23.83
Lithuania,,,,2017,17.88
Lithuania,,,,2017,29.48
Lithuania,,,,2016,19.6
Lithuania,,,,2016,13.6
Lithuania,,,,2016,25.29
Lithuania,,,,2015,21
Lithuania,,,,2015,14.78
Lithuania,,,,2015,26.99
Lithuania,,,,2014,22.08
Lithuania,,,,2014,15.98
Lithuania,,,,2014,27.95
Lithuania,,,,2013,21.61
Lithuania,,,,2013,15.59
Lithuania,,,,2013,27.45
Lithuania,,,,2012,21.06
Lithuania,,,,2012,14.83
Lithuania,,,,2012,26.91
Lithuania,,,,2011,20.62
Lithuania,,,,2011,14.24
Lithuania,,,,2011,26.55
Lithuania,,,,2010,19.35
Lithuania,,,,2010,13.48
Lithuania,,,,2010,24.62
Lithuania,,,,2009,20.14
Lithuania,,,,2009,14.7
Lithuania,,,,2009,25.14
Lithuania,,,,2008,16.44
Lithuania,,,,2008,11.58
Lithuania,,,,2008,21.38
Lithuania,,,,2007,21.01
Lithuania,,,,2007,16.09
Lithuania,,,,2007,26.07
Lithuania,,,,2006,23.39
Lithuania,,,,2006,17.54
Lithuania,,,,2006,29.34
Lithuania,,,,2005,23.32
Lithuania,,,,2005,16.88
Lithuania,,,,2005,30.04
Lithuania,,,,2004,24.49
Lithuania,,,,2004,18.37
Lithuania,,,,2004,30.91
Lithuania,,,,2003,25.77
Lithuania,,,,2003,19.06
Lithuania,,,,2003,32.59
Lithuania,,,,2002,20.83
Lithuania,,,,2002,14.83
Lithuania,,,,2002,27.04
Lithuania,,,,2001,21.95
Lithuania,,,,2001,15.22
Lithuania,,,,2001,28.43
Lithuania,,,,2000,22.02
Lithuania,,,,2000,16.18
Lithuania,,,,2000,27.66
Lithuania,,,,1999,20.09
Lithuania,,,,1999,14.44
Lithuania,,,,1999,25.83
Lithuania,,,,1998,17.07
Lithuania,,,,1998,12.71
Lithuania,,,,1998,21.7
Luxembourg,,,,2023,37.13
Luxembourg,,,,2023,29.27
Luxembourg,,,,2023,46.22
Luxembourg,,,,2022,36.17
Luxembourg,,,,2022,27.65
Luxembourg,,,,2022,45.9
Luxembourg,,,,2021,40.94
Luxembourg,,,,2021,31.42
Luxembourg,,,,2021,52.06
Luxembourg,,,,2020,35.73
Luxembourg,,,,2020,25.77
Luxembourg,,,,2020,47.17
Luxembourg,,,,2019,31.22
Luxembourg,,,,2019,21.55
Luxembourg,,,,2019,42.64
Luxembourg,,,,2018,32.11
Luxembourg,,,,2018,21.59
Luxembourg,,,,2018,44.32
Luxembourg,,,,2017,32.32
Luxembourg,,,,2017,20.27
Luxembourg,,,,2017,46.33
Luxembourg,,,,2016,31.74
Luxembourg,,,,2016,19.82
Luxembourg,,,,2016,46.03
Luxembourg,,,,2015,31.23
Luxembourg,,,,2015,19.59
Luxembourg,,,,2015,45.19
Luxembourg,,,,2014,32.82
Luxembourg,,,,2014,21.08
Luxembourg,,,,2014,47.36
Luxembourg,,,,2013,33.85
Luxembourg,,,,2013,21.65
Luxembourg,,,,2013,49.26
Luxembourg,,,,2012,32.62
Luxembourg,,,,2012,19.9
Luxembourg,,,,2012,48.73
Luxembourg,,,,2011,33.52
Luxembourg,,,,2011,19.86
Luxembourg,,,,2011,51.28
Luxembourg,,,,2010,33.12
Luxembourg,,,,2010,20.72
Luxembourg,,,,2010,49.45
Luxembourg,,,,2009,34.34
Luxembourg,,,,2009,20.75
Luxembourg,,,,2009,52.39
Luxembourg,,,,2008,38.95
Luxembourg,,,,2008,26.25
Luxembourg,,,,2008,55.84
Luxembourg,,,,2007,35.35
Luxembourg,,,,2007,22.15
Luxembourg,,,,2007,52.19
Luxembourg,,,,2006,38
Luxembourg,,,,2006,26.2
Luxembourg,,,,2006,53.56
Luxembourg,,,,2005,32.88
Luxembourg,,,,2005,19.52
Luxembourg,,,,2005,51.46
Luxembourg,,,,2004,31.44
Luxembourg,,,,2004,18.44
Luxembourg,,,,2004,50.11
Luxembourg,,,,2003,32.19
Luxembourg,,,,2003,20.58
Luxembourg,,,,2003,49.18
Luxembourg,,,,2002,20.03
Luxembourg,,,,2002,7.75
Luxembourg,,,,2002,38.4
Luxembourg,,,,2001,20.94
Luxembourg,,,,2001,7.88
Luxembourg,,,,2001,40.55
Luxembourg,,,,2000,19.65
Luxembourg,,,,2000,7.39
Luxembourg,,,,2000,38.51
Luxembourg,,,,1999,18.97
Luxembourg,,,,1999,7.22
Luxembourg,,,,1999,37.33
Luxembourg,,,,1998,18.58
Luxembourg,,,,1998,7.36
Luxembourg,,,,1998,37.31
Luxembourg,,,,1997,17.39
Luxembourg,,,,1997,7.17
Luxembourg,,,,1997,34.51
Luxembourg,,,,1996,18.01
Luxembourg,,,,1996,8.53
Luxembourg,,,,1996,34.54
Luxembourg,,,,1995,18.38
Luxembourg,,,,1995,7.62
Luxembourg,,,,1995,37.93
Luxembourg,,,,1994,18.33
Luxembourg,,,,1994,8.32
Luxembourg,,,,1994,35.45
Luxembourg,,,,1993,17.34
Luxembourg,,,,1993,7.96
Luxembourg,,,,1993,33.93
Luxembourg,,,,1992,16.73
Luxembourg,,,,1992,8.86
Luxembourg,,,,1992,30.16
Luxembourg,,,,1991,15.18
Luxembourg,,,,1991,6.74
Luxembourg,,,,1991,30.58
Luxembourg,,,,1990,14.43
Luxembourg,,,,1990,7.68
Luxembourg,,,,1990,27.24
Luxembourg,,,,1989,14.41
Luxembourg,,,,1989,7.74
Luxembourg,,,,1989,27
Luxembourg,,,,1988,12.62
Luxembourg,,,,1988,6.28
Luxembourg,,,,1988,24.66
Luxembourg,,,,1987,15.67
Luxembourg,,,,1987,8.42
Luxembourg,,,,1987,29.27
Luxembourg,,,,1986,14.32
Luxembourg,,,,1986,7.84
Luxembourg,,,,1986,26.71
Luxembourg,,,,1985,14.26
Luxembourg,,,,1985,8.08
Luxembourg,,,,1985,26.21
Luxembourg,,,,1984,14.62
Luxembourg,,,,1984,8.72
Luxembourg,,,,1984,26.48
Luxembourg,,,,1983,15.33
Luxembourg,,,,1983,8.44
Luxembourg,,,,1983,29.44
Latvia,,,,2023,19.75
Latvia,,,,2023,15.33
Latvia,,,,2023,24.08
Latvia,,,,2022,18.56
Latvia,,,,2022,12.92
Latvia,,,,2022,24.06
Latvia,,,,2021,22.32
Latvia,,,,2021,16.17
Latvia,,,,2021,28.44
Latvia,,,,2020,21.06
Latvia,,,,2020,16
Latvia,,,,2020,26.02
Latvia,,,,2019,18.7
Latvia,,,,2019,12.15
Latvia,,,,2019,25.12
Latvia,,,,2018,16.54
Latvia,,,,2018,11.56
Latvia,,,,2018,21.39
Latvia,,,,2017,18.27
Latvia,,,,2017,11.71
Latvia,,,,2017,24.64
Latvia,,,,2016,19.06
Latvia,,,,2016,13.42
Latvia,,,,2016,24.49
Latvia,,,,2015,20.01
Latvia,,,,2015,14.69
Latvia,,,,2015,25.23
Latvia,,,,2014,17.28
Latvia,,,,2014,12.5
Latvia,,,,2014,21.98
Latvia,,,,2013,18.92
Latvia,,,,2013,14.45
Latvia,,,,2013,23.26
Latvia,,,,2012,18.51
Latvia,,,,2012,14.09
Latvia,,,,2012,22.73
Latvia,,,,2011,18.43
Latvia,,,,2011,13.7
Latvia,,,,2011,22.85
Latvia,,,,2010,19.62
Latvia,,,,2010,15.46
Latvia,,,,2010,23.36
Latvia,,,,2009,20.4
Latvia,,,,2009,17.13
Latvia,,,,2009,23.41
Latvia,,,,2008,18.27
Latvia,,,,2008,14.56
Latvia,,,,2008,22.03
Latvia,,,,2007,12.92
Latvia,,,,2007,9.15
Latvia,,,,2007,16.86
Latvia,,,,2006,14.55
Latvia,,,,2006,11.05
Latvia,,,,2006,18.19
Latvia,,,,2005,15.45
Latvia,,,,2005,11.48
Latvia,,,,2005,19.6
Latvia,,,,2004,19.92
Latvia,,,,2004,16.24
Latvia,,,,2004,23.82
Latvia,,,,2003,19.79
Latvia,,,,2003,13.56
Latvia,,,,2003,26.17
Latvia,,,,2002,17.92
Latvia,,,,2002,13.5
Latvia,,,,2002,22.39
Latvia,,,,2001,17.14
Latvia,,,,2001,12.69
Latvia,,,,2001,21.6
Latvia,,,,2000,15.33
Latvia,,,,2000,12.06
Latvia,,,,2000,18.8
Latvia,,,,1999,17.22
Latvia,,,,1999,14.43
Latvia,,,,1999,20.25
Latvia,,,,1998,17.33
Latvia,,,,1998,14.72
Latvia,,,,1998,20.07
"Macao, China",,,,2016,5.67
"Macao, China",,,,2016,6.07
"Macao, China",,,,2016,5.25
"Macao, China",,,,2015,4.89
"Macao, China",,,,2015,5.23
"Macao, China",,,,2015,4.57
"Macao, China",,,,2013,8.86
"Macao, China",,,,2013,8.67
"Macao, China",,,,2013,9.18
"Macao, China",,,,2012,9.7
"Macao, China",,,,2012,9.68
"Macao, China",,,,2012,9.84
"Macao, China",,,,2011,11.51
"Macao, China",,,,2011,11.75
"Macao, China",,,,2011,11.13
"Macao, China",,,,2010,9.55
"Macao, China",,,,2010,9.89
"Macao, China",,,,2010,9.2
"Macao, China",,,,2009,10.17
"Macao, China",,,,2009,10.73
"Macao, China",,,,2009,9.58
Morocco,,,,2022,21.18
Morocco,,,,2022,14.6
Morocco,,,,2022,45.52
Morocco,,,,2021,21.24
Morocco,,,,2021,14.06
Morocco,,,,2021,46.31
Morocco,,,,2012,21.05
Morocco,,,,2012,11.85
Morocco,,,,2012,47.14
Morocco,,,,2011,20.12
Morocco,,,,2011,10.82
Morocco,,,,2011,46.18
Republic of Moldova,,,,2023,11.65
Republic of Moldova,,,,2023,10.96
Republic of Moldova,,,,2023,12.25
Republic of Moldova,,,,2022,8.98
Republic of Moldova,,,,2022,8.26
Republic of Moldova,,,,2022,9.63
Republic of Moldova,,,,2021,9.63
Republic of Moldova,,,,2021,8.81
Republic of Moldova,,,,2021,10.38
Republic of Moldova,,,,2020,13.64
Republic of Moldova,,,,2020,12.29
Republic of Moldova,,,,2020,14.89
Republic of Moldova,,,,2019,12.36
Republic of Moldova,,,,2019,10.91
Republic of Moldova,,,,2019,13.64
Republic of Moldova,,,,2018,14.48
Republic of Moldova,,,,2018,13.01
Republic of Moldova,,,,2018,15.78
Republic of Moldova,,,,2017,20.31
Republic of Moldova,,,,2017,19.48
Republic of Moldova,,,,2017,21.06
Republic of Moldova,,,,2016,21.3
Republic of Moldova,,,,2016,20.24
Republic of Moldova,,,,2016,22.25
Republic of Moldova,,,,2015,20.76
Republic of Moldova,,,,2015,20.02
Republic of Moldova,,,,2015,21.44
Republic of Moldova,,,,2014,18.42
Republic of Moldova,,,,2014,16.89
Republic of Moldova,,,,2014,19.77
Republic of Moldova,,,,2013,17.37
Republic of Moldova,,,,2013,15.81
Republic of Moldova,,,,2013,18.75
Republic of Moldova,,,,2012,16.12
Republic of Moldova,,,,2012,14.97
Republic of Moldova,,,,2012,17.14
Republic of Moldova,,,,2011,15.31
Republic of Moldova,,,,2011,14.14
Republic of Moldova,,,,2011,16.34
Republic of Moldova,,,,2010,16.7
Republic of Moldova,,,,2010,15.84
Republic of Moldova,,,,2010,17.47
Republic of Moldova,,,,2009,18.02
Republic of Moldova,,,,2009,17.13
Republic of Moldova,,,,2009,18.83
Republic of Moldova,,,,2008,18.76
Republic of Moldova,,,,2008,16.82
Republic of Moldova,,,,2008,20.51
Republic of Moldova,,,,2007,19.2
Republic of Moldova,,,,2007,17.08
Republic of Moldova,,,,2007,21.07
Republic of Moldova,,,,2006,19.14
Republic of Moldova,,,,2006,17.23
Republic of Moldova,,,,2006,20.84
Republic of Moldova,,,,2005,35.28
Republic of Moldova,,,,2005,28.43
Republic of Moldova,,,,2005,41.18
Republic of Moldova,,,,2004,35.47
Republic of Moldova,,,,2004,28.94
Republic of Moldova,,,,2004,41.18
Republic of Moldova,,,,2003,38.85
Republic of Moldova,,,,2003,33.41
Republic of Moldova,,,,2003,43.74
Republic of Moldova,,,,2002,34.62
Republic of Moldova,,,,2002,29.43
Republic of Moldova,,,,2002,39.51
Republic of Moldova,,,,2001,33.34
Republic of Moldova,,,,2001,27.92
Republic of Moldova,,,,2001,38.58
Republic of Moldova,,,,2000,33.45
Republic of Moldova,,,,2000,28.46
Republic of Moldova,,,,2000,38.32
Madagascar,,,,2022,36.55
Madagascar,,,,2022,34.35
Madagascar,,,,2022,38.99
Madagascar,,,,2015,45.3
Madagascar,,,,2015,38.76
Madagascar,,,,2015,52.2
Madagascar,,,,2012,49.55
Madagascar,,,,2012,42.43
Madagascar,,,,2012,56.8
Madagascar,,,,2010,44.71
Madagascar,,,,2010,35.14
Madagascar,,,,2010,54.7
Maldives,,,,2019,21.13
Maldives,,,,2019,13.35
Maldives,,,,2019,31.52
Maldives,,,,2016,20.18
Maldives,,,,2016,11.86
Maldives,,,,2016,32.84
Maldives,,,,2014,14.75
Maldives,,,,2014,6.26
Maldives,,,,2014,35.59
Mexico,,,,2024,26.42
Mexico,,,,2024,19.8
Mexico,,,,2024,35.99
Mexico,,,,2023,25.89
Mexico,,,,2023,19.32
Mexico,,,,2023,35.51
Mexico,,,,2022,25.43
Mexico,,,,2022,19.13
Mexico,,,,2022,34.92
Mexico,,,,2021,27.15
Mexico,,,,2021,20.98
Mexico,,,,2021,36.78
Mexico,,,,2020,32.14
Mexico,,,,2020,26.17
Mexico,,,,2020,41.51
Mexico,,,,2019,25.98
Mexico,,,,2019,19.15
Mexico,,,,2019,36.62
Mexico,,,,2018,25.11
Mexico,,,,2018,18.56
Mexico,,,,2018,35.66
Mexico,,,,2017,25.34
Mexico,,,,2017,18.89
Mexico,,,,2017,35.81
Mexico,,,,2016,26.07
Mexico,,,,2016,19.56
Mexico,,,,2016,36.61
Mexico,,,,2015,26.87
Mexico,,,,2015,20.38
Mexico,,,,2015,37.45
Mexico,,,,2014,26.74
Mexico,,,,2014,20.32
Mexico,,,,2014,37.27
Mexico,,,,2013,27.13
Mexico,,,,2013,20.72
Mexico,,,,2013,37.46
Mexico,,,,2012,27.49
Mexico,,,,2012,20.98
Mexico,,,,2012,38.02
Mexico,,,,2011,27.3
Mexico,,,,2011,20.94
Mexico,,,,2011,37.82
Mexico,,,,2010,27.74
Mexico,,,,2010,21.39
Mexico,,,,2010,38.31
Mexico,,,,2009,28.35
Mexico,,,,2009,21.89
Mexico,,,,2009,39.03
Mexico,,,,2008,26.75
Mexico,,,,2008,20.1
Mexico,,,,2008,37.87
Mexico,,,,2007,26.58
Mexico,,,,2007,19.72
Mexico,,,,2007,37.99
Mexico,,,,2006,23.6
